월 구분,주 구분,브랜드명,상품명,프로모션,유형구분,일 구분,목표,캠페인,세트이름,비용,노출,클릭,전환수,전환값,ctr,cpc,cpa,cvr,roas
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_트래픽,2025-09-01,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,9924.0,859,25,0.0,0.0,2.91,397.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-01,LINK_CLICKS,트래픽-전제품,트래픽 민혁,9714.0,1337,24,0.0,0.0,1.8,405.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-01,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,10022.0,900,37,0.0,0.0,4.11,271.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,호랑이러그,기타,메타_트래픽,2025-09-01,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,10112.0,1386,49,0.0,0.0,3.54,206.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,70440.0,2428,63,3.0,97000.0,2.59,1118.0,23480.0,4.76,138.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,17740.0,491,10,2.0,78200.0,2.04,1774.0,8870.0,20.0,441.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,29996.0,1022,20,0.0,0.0,1.96,1500.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,115263.0,4932,163,2.0,42600.0,3.3,707.0,57632.0,1.23,37.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,98239.0,8434,81,4.0,84000.0,0.96,1213.0,24560.0,4.94,86.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,75573.0,2184,66,3.0,108400.0,3.02,1145.0,25191.0,4.55,143.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,29583.0,1028,30,2.0,46600.0,2.92,986.0,14792.0,6.67,158.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,28703.0,1223,31,2.0,59600.0,2.53,926.0,14352.0,6.45,208.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-01,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,68289.0,2605,73,4.0,172600.0,2.8,935.0,17072.0,5.48,253.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,482.0,40,1,0.0,0.0,2.5,482.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,162717.0,10350,101,8.0,212600.0,0.98,1611.0,20340.0,7.92,131.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 토마토 유정,106808.0,5550,138,8.0,259200.0,2.49,774.0,13351.0,5.8,243.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,2356.0,150,1,0.0,0.0,0.67,2356.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드벤티지 호수 실내화 -028 -,3852.0,225,6,0.0,0.0,2.67,642.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,56789.0,3705,56,4.0,124400.0,1.51,1014.0,14197.0,7.14,219.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,40538.0,2346,31,7.0,156000.0,1.32,1308.0,5791.0,22.58,385.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,9935.0,523,5,0.0,0.0,0.96,1987.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,5266.0,262,3,2.0,95600.0,1.15,1755.0,2633.0,66.67,1815.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-01,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,465.0,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-01,OUTCOME_SALES,예일 테스트,사라(예일),194241.0,8747,135,8.0,402600.0,1.54,1439.0,24280.0,5.93,207.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_트래픽,2025-09-02,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,10072.0,936,32,0.0,0.0,3.42,315.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-02,LINK_CLICKS,트래픽-전제품,트래픽 민혁,10869.0,1248,36,0.0,0.0,2.88,302.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-02,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,10085.0,811,33,1.0,29600.0,4.07,306.0,10085.0,3.03,294.0
2025. 9. 1,2025. 9. 1,기존제품,호랑이러그,기타,메타_트래픽,2025-09-02,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,9687.0,1289,35,0.0,0.0,2.72,277.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-계절이바뀜,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,73057.0,2636,67,5.0,225400.0,2.54,1090.0,14611.0,7.46,309.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,17613.0,632,15,0.0,0.0,2.37,1174.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,27521.0,990,11,3.0,95800.0,1.11,2502.0,9174.0,27.27,348.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,120336.0,4928,145,8.0,249200.0,2.94,830.0,15042.0,5.52,207.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,100952.0,8465,113,4.0,101000.0,1.33,893.0,25238.0,3.54,100.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,82430.0,2174,65,2.0,70400.0,2.99,1268.0,41215.0,3.08,85.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,30772.0,1134,21,3.0,106200.0,1.85,1465.0,10257.0,14.29,345.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,30026.0,1130,37,2.0,56600.0,3.27,812.0,15013.0,5.41,189.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-02,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,70916.0,2834,75,4.0,119200.0,2.65,946.0,17729.0,5.33,168.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,403.0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,174203.0,11496,113,6.0,157200.0,0.98,1542.0,29034.0,5.31,90.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 토마토 유정,66408.0,3368,108,6.0,201600.0,3.21,615.0,11068.0,5.56,304.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,1420.0,126,1,0.0,0.0,0.79,1420.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드벤티지 호수 실내화 -028 -,4951.0,226,6,1.0,29800.0,2.65,825.0,4951.0,16.67,602.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,98324.0,6697,67,2.0,49400.0,1.0,1468.0,49162.0,2.99,50.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,38738.0,2287,23,3.0,59400.0,1.01,1684.0,12913.0,13.04,153.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,12788.0,453,5,2.0,55400.0,1.1,2558.0,6394.0,40.0,433.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,5261.0,293,8,2.0,73200.0,2.73,658.0,2630.0,25.0,1391.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-02,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,482.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-02,OUTCOME_SALES,예일 테스트,사라(예일),197303.0,8534,115,8.0,267000.0,1.35,1716.0,24663.0,6.96,135.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_트래픽,2025-09-03,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,9369.0,848,25,0.0,0.0,2.95,375.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-03,LINK_CLICKS,트래픽-전제품,트래픽 민혁,9039.0,1022,28,0.0,0.0,2.74,323.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-03,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,9351.0,742,34,1.0,14800.0,4.58,275.0,9351.0,2.94,158.0
2025. 9. 1,2025. 9. 1,기존제품,호랑이러그,기타,메타_트래픽,2025-09-03,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,9585.0,1170,49,0.0,0.0,4.19,196.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,59366.0,2450,38,2.0,53200.0,1.55,1562.0,29683.0,5.26,90.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,29614.0,969,20,2.0,33600.0,2.06,1481.0,14807.0,10.0,113.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,27378.0,1137,31,3.0,64400.0,2.73,883.0,9126.0,9.68,235.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,117564.0,5693,151,9.0,235600.0,2.65,779.0,13063.0,5.96,200.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,97588.0,9086,78,4.0,114800.0,0.86,1251.0,24397.0,5.13,118.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,79557.0,2242,70,7.0,264800.0,3.12,1137.0,11365.0,10.0,333.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,28713.0,1436,34,3.0,174700.0,2.37,844.0,9571.0,8.82,608.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,42433.0,2016,36,11.0,415000.0,1.79,1179.0,3858.0,30.56,978.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-03,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,82164.0,3515,79,9.0,277520.0,2.25,1040.0,9129.0,11.39,338.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,600.0,48,1,0.0,0.0,2.08,600.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,153826.0,10636,98,6.0,182000.0,0.92,1570.0,25638.0,6.12,118.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 토마토 유정,61134.0,3156,73,4.0,146600.0,2.31,837.0,15284.0,5.48,240.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,2235.0,116,1,0.0,0.0,0.86,2235.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드벤티지 호수 실내화 -028 -,5853.0,183,7,1.0,29800.0,3.83,836.0,5853.0,14.29,509.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,103225.0,8581,78,1.0,72200.0,0.91,1323.0,103225.0,1.28,70.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,43498.0,2652,45,4.0,160000.0,1.7,967.0,10874.0,8.89,368.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,12596.0,476,8,1.0,22800.0,1.68,1574.0,12596.0,12.5,181.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,7970.0,426,3,0.0,0.0,0.7,2657.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-03,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,311.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-03,OUTCOME_SALES,예일 테스트,사라(예일),196379.0,8633,115,6.0,186800.0,1.33,1708.0,32730.0,5.22,95.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_트래픽,2025-09-04,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,9506.0,762,28,0.0,0.0,3.67,340.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-04,LINK_CLICKS,트래픽-전제품,트래픽 민혁,9685.0,952,21,0.0,0.0,2.21,461.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-04,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,10241.0,761,32,0.0,0.0,4.2,320.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,호랑이러그,기타,메타_트래픽,2025-09-04,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,9657.0,1106,49,0.0,0.0,4.43,197.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,60643.0,2044,39,6.0,245499.0,1.91,1555.0,10107.0,15.38,405.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,24012.0,687,15,1.0,16800.0,2.18,1601.0,24012.0,6.67,70.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,29354.0,990,26,1.0,19800.0,2.63,1129.0,29354.0,3.85,67.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,114217.0,4713,144,7.0,224400.0,3.06,793.0,16317.0,4.86,196.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,95041.0,7503,102,5.0,155500.0,1.36,932.0,19008.0,4.9,164.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,78424.0,2062,60,8.0,339700.0,2.91,1307.0,9803.0,13.33,433.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,28817.0,898,23,3.0,76400.0,2.56,1253.0,9606.0,13.04,265.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,60490.0,1850,57,8.0,226400.0,3.08,1061.0,7561.0,14.04,374.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-04,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,92767.0,2723,89,7.0,332200.0,3.27,1042.0,13252.0,7.87,358.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,625.0,33,1,0.0,0.0,3.03,625.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 사라음성,130477.0,7308,91,4.0,116600.0,1.25,1434.0,32619.0,4.4,89.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,asc 토마토 유정,89226.0,3621,93,4.0,115800.0,2.57,959.0,22306.0,4.3,130.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드밴티지+ 쇼핑 캠페인 2024-05-06 광고 - 사본,2096.0,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,어드벤티지 호수 실내화 -028 -,14072.0,467,12,1.0,26800.0,2.57,1173.0,14072.0,8.33,190.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,영상 애기 더빙,82701.0,5013,56,4.0,185600.0,1.12,1477.0,20675.0,7.14,224.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25,44475.0,2284,37,2.0,59200.0,1.62,1202.0,22238.0,5.41,133.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -초록,12515.0,429,7,2.0,73200.0,1.63,1788.0,6258.0,28.57,585.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,이미지 24-11-25 -파랑,6521.0,335,2,0.0,0.0,0.6,3260.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-04,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,카페24 데이지,921.0,27,1,0.0,0.0,3.7,921.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_전환,2025-09-04,OUTCOME_SALES,예일 테스트,사라(예일),188647.0,7028,105,8.0,337200.0,1.49,1797.0,23581.0,7.62,179.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_트래픽,2025-09-05,LINK_CLICKS,트래픽-전제품,트래픽 데이지 이미지,9371.0,1048,32,0.0,0.0,3.05,293.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-05,LINK_CLICKS,트래픽-전제품,트래픽 민혁,9310.0,1078,27,0.0,0.0,2.5,345.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,기타,기타,메타_트래픽,2025-09-05,LINK_CLICKS,트래픽-전제품,트래픽 사라음성 -,9756.0,781,36,0.0,0.0,4.61,271.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,호랑이러그,기타,메타_트래픽,2025-09-05,LINK_CLICKS,트래픽-전제품,트래픽 호랑이 파란이미지,9679.0,1236,35,0.0,0.0,2.83,277.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-사라9,72218.0,3519,59,4.0,148400.0,1.68,1224.0,18054.0,6.78,205.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-발매트_11.04종료,데이지-동영상-애기더빙,16470.0,569,13,0.0,0.0,2.28,1267.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-발매트_11.04종료,데이지-이미지-매일뽀송,27522.0,1331,24,0.0,0.0,1.8,1147.0,0.0,0.0,0.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-발매트_11.04종료,수동 데이지 애기더빙,115800.0,6545,152,2.0,38400.0,2.32,762.0,57900.0,1.32,33.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-발매트_11.04종료,토마토 호수,97239.0,10964,122,6.0,139500.0,1.11,797.0,16206.0,4.92,143.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-발매트_11.04종료,토마토-동영상-영은,76279.0,2783,94,2.0,90000.0,3.38,811.0,38140.0,2.13,118.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리가소개,29080.0,756,26,3.0,86400.0,3.44,1118.0,9693.0,11.54,297.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-현주-애착실내화,80526.0,3512,90,5.0,208600.0,2.56,895.0,16105.0,5.56,259.0
2025. 9. 1,2025. 9. 1,기존제품,룸슈즈,기타,메타_전환,2025-09-05,OUTCOME_SALES,구매-전제품_11.04종료,룸슈즈-동영상-테리룸슈즈,84354.0,2199,77,10.0,352500.0,3.5,1096.0,8435.0,12.99,418.0
2025. 9. 1,2025. 9. 1,기존제품,발매트,기타,메타_전환,2025-09-05,OUTCOME_SALES,어드밴티지쇼핑-구매-전제품_11.04종료,6-데이지만_⭐편집 living_vely,365.0,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
